  0.00000000E+00 -0.10073488E+02
  0.14727756E-01 -0.10072777E+02
  0.29455512E-01 -0.10070642E+02
  0.44183268E-01 -0.10067087E+02
  0.58911024E-01 -0.10062113E+02
  0.73638780E-01 -0.10055726E+02
  0.88366536E-01 -0.10047930E+02
  0.10309429E+00 -0.10038731E+02
  0.11782205E+00 -0.10028137E+02
  0.13254980E+00 -0.10016155E+02
  0.14727756E+00 -0.10002795E+02
  0.16200532E+00 -0.99880644E+01
  0.17673307E+00 -0.99719747E+01
  0.19146083E+00 -0.99545359E+01
  0.20618858E+00 -0.99357587E+01
  0.22091634E+00 -0.99156540E+01
  0.23564410E+00 -0.98942328E+01
  0.25037185E+00 -0.98715062E+01
  0.26509961E+00 -0.98474850E+01
  0.27982736E+00 -0.98221800E+01
  0.29455512E+00 -0.97956014E+01
  0.30928288E+00 -0.97677592E+01
  0.32401063E+00 -0.97386629E+01
  0.33873839E+00 -0.97083215E+01
  0.35346614E+00 -0.96767433E+01
  0.36819390E+00 -0.96439359E+01
  0.38292166E+00 -0.96099066E+01
  0.39764941E+00 -0.95746616E+01
  0.41237717E+00 -0.95382067E+01
  0.42710492E+00 -0.95005471E+01
  0.44183268E+00 -0.94616872E+01
  0.45656044E+00 -0.94216310E+01
  0.47128819E+00 -0.93803818E+01
  0.48601595E+00 -0.93379425E+01
  0.50074370E+00 -0.92943159E+01
  0.51547146E+00 -0.92495041E+01
  0.53019922E+00 -0.92035092E+01
  0.54492697E+00 -0.91563334E+01
  0.55965473E+00 -0.91079784E+01
  0.57438248E+00 -0.90584466E+01
  0.58911024E+00 -0.90077401E+01
  0.60383800E+00 -0.89558618E+01
  0.61856575E+00 -0.89028147E+01
  0.63329351E+00 -0.88486025E+01
  0.64802126E+00 -0.87932296E+01
  0.66274902E+00 -0.87367010E+01
  0.67747678E+00 -0.86790228E+01
  0.69220453E+00 -0.86202018E+01
  0.70693229E+00 -0.85602460E+01
  0.72166004E+00 -0.84991644E+01
  0.73638780E+00 -0.84369674E+01
  0.75103587E+00 -0.84363384E+01
  0.76568394E+00 -0.84344520E+01
  0.78033201E+00 -0.84313095E+01
  0.79498009E+00 -0.84269129E+01
  0.80962816E+00 -0.84212652E+01
  0.82427623E+00 -0.84143701E+01
  0.83892430E+00 -0.84062318E+01
  0.85357237E+00 -0.83968551E+01
  0.86822044E+00 -0.83862452E+01
  0.88286851E+00 -0.83744077E+01
  0.89751659E+00 -0.83613483E+01
  0.91216466E+00 -0.83470727E+01
  0.92681273E+00 -0.83315868E+01
  0.94146080E+00 -0.83148960E+01
  0.95610887E+00 -0.82970057E+01
  0.97075694E+00 -0.82779207E+01
  0.98540502E+00 -0.82576456E+01
  0.10000531E+01 -0.82361844E+01
  0.10147012E+01 -0.82135403E+01
  0.10293492E+01 -0.81897164E+01
  0.10439973E+01 -0.81647149E+01
  0.10586454E+01 -0.81385375E+01
  0.10732934E+01 -0.81111854E+01
  0.10879415E+01 -0.80826594E+01
  0.11025896E+01 -0.80529601E+01
  0.11172377E+01 -0.80220874E+01
  0.11318857E+01 -0.79900417E+01
  0.11465338E+01 -0.79568228E+01
  0.11611819E+01 -0.79224312E+01
  0.11758299E+01 -0.78868673E+01
  0.11904780E+01 -0.78501324E+01
  0.12051261E+01 -0.78122283E+01
  0.12197742E+01 -0.77731576E+01
  0.12344222E+01 -0.77329241E+01
  0.12490703E+01 -0.76915329E+01
  0.12637184E+01 -0.76489903E+01
  0.12783664E+01 -0.76053043E+01
  0.12930145E+01 -0.75604846E+01
  0.13076626E+01 -0.75145430E+01
  0.13223107E+01 -0.74674930E+01
  0.13369587E+01 -0.74193504E+01
  0.13516068E+01 -0.73701332E+01
  0.13662549E+01 -0.73198618E+01
  0.13809029E+01 -0.72685591E+01
  0.13955510E+01 -0.72162502E+01
  0.14101991E+01 -0.71629631E+01
  0.14248472E+01 -0.71087281E+01
  0.14394952E+01 -0.70535786E+01
  0.14541433E+01 -0.69975502E+01
  0.14687914E+01 -0.69406817E+01
  0.14834394E+01 -0.68830147E+01
  0.14980875E+01 -0.68245937E+01
  0.15127356E+01 -0.67654664E+01
  0.15273837E+01 -0.67056837E+01
  0.15420317E+01 -0.66453000E+01
  0.15566798E+01 -0.65843734E+01
  0.15713279E+01 -0.65229662E+01
  0.15859759E+01 -0.64611447E+01
  0.16006240E+01 -0.63989805E+01
  0.16152721E+01 -0.63365502E+01
  0.16299202E+01 -0.62739364E+01
  0.16445682E+01 -0.62112286E+01
  0.16592163E+01 -0.61485233E+01
  0.16738644E+01 -0.60859257E+01
  0.16885124E+01 -0.60235500E+01
  0.17031605E+01 -0.59615210E+01
  0.17178086E+01 -0.58999749E+01
  0.17324567E+01 -0.58390608E+01
  0.17471047E+01 -0.57789416E+01
  0.17617528E+01 -0.57197956E+01
  0.17764009E+01 -0.56618174E+01
  0.17910489E+01 -0.56052191E+01
  0.18056970E+01 -0.55502309E+01
  0.18203451E+01 -0.54971017E+01
  0.18349932E+01 -0.54460985E+01
  0.18496412E+01 -0.53975060E+01
  0.18642893E+01 -0.53516244E+01
  0.18789374E+01 -0.53087663E+01
  0.18935854E+01 -0.52692529E+01
  0.19082335E+01 -0.52334077E+01
  0.19228816E+01 -0.52015495E+01
  0.19375297E+01 -0.51739842E+01
  0.19521777E+01 -0.51509946E+01
  0.19668258E+01 -0.51328306E+01
  0.19814739E+01 -0.51196995E+01
  0.19961220E+01 -0.51117565E+01
  0.20107700E+01 -0.51090979E+01
  0.20254884E+01 -0.51129137E+01
  0.20402068E+01 -0.51243019E+01
  0.20549253E+01 -0.51430881E+01
  0.20696437E+01 -0.51689944E+01
  0.20843621E+01 -0.52016551E+01
  0.20990805E+01 -0.52406375E+01
  0.21137989E+01 -0.52854620E+01
  0.21285173E+01 -0.53356231E+01
  0.21432357E+01 -0.53906069E+01
  0.21579542E+01 -0.54499055E+01
  0.21726726E+01 -0.55130286E+01
  0.21873910E+01 -0.55795112E+01
  0.22021094E+01 -0.56489186E+01
  0.22168278E+01 -0.57208493E+01
  0.22315462E+01 -0.57949354E+01
  0.22462646E+01 -0.58708429E+01
  0.22609831E+01 -0.59482694E+01
  0.22757015E+01 -0.60269431E+01
  0.22904199E+01 -0.61066200E+01
  0.23051383E+01 -0.61870819E+01
  0.23198567E+01 -0.62681338E+01
  0.23345751E+01 -0.63496019E+01
  0.23492935E+01 -0.64313314E+01
  0.23640120E+01 -0.65131845E+01
  0.23787304E+01 -0.65950384E+01
  0.23934488E+01 -0.66767840E+01
  0.24081672E+01 -0.67583240E+01
  0.24228856E+01 -0.68395721E+01
  0.24376040E+01 -0.69204509E+01
  0.24523224E+01 -0.70008917E+01
  0.24670408E+01 -0.70808329E+01
  0.24817593E+01 -0.71602192E+01
  0.24964777E+01 -0.72390012E+01
  0.25111961E+01 -0.73171339E+01
  0.25259145E+01 -0.73945767E+01
  0.25406329E+01 -0.74712926E+01
  0.25553513E+01 -0.75472475E+01
  0.25700697E+01 -0.76224099E+01
  0.25847882E+01 -0.76967506E+01
  0.25995066E+01 -0.77702421E+01
  0.26142250E+01 -0.78428584E+01
  0.26289434E+01 -0.79145747E+01
  0.26436618E+01 -0.79853674E+01
  0.26583802E+01 -0.80552135E+01
  0.26730986E+01 -0.81240909E+01
  0.26878171E+01 -0.81919782E+01
  0.27025355E+01 -0.82588543E+01
  0.27172539E+01 -0.83246990E+01
  0.27319723E+01 -0.83894924E+01
  0.27466907E+01 -0.84532154E+01
  0.27614091E+01 -0.85158492E+01
  0.27761275E+01 -0.85773759E+01
  0.27908460E+01 -0.86377783E+01
  0.28055644E+01 -0.86970399E+01
  0.28202828E+01 -0.87551453E+01
  0.28350012E+01 -0.88120798E+01
  0.28497196E+01 -0.88678298E+01
  0.28644380E+01 -0.89223828E+01
  0.28791564E+01 -0.89757273E+01
  0.28938748E+01 -0.90278531E+01
  0.29085933E+01 -0.90787510E+01
  0.29233117E+01 -0.91284130E+01
  0.29380301E+01 -0.91768322E+01
  0.29527485E+01 -0.92240028E+01
  0.29674669E+01 -0.92699202E+01
  0.29821853E+01 -0.93145805E+01
  0.29969037E+01 -0.93579808E+01
  0.30116222E+01 -0.94001189E+01
  0.30263406E+01 -0.94409936E+01
  0.30410590E+01 -0.94806037E+01
  0.30557774E+01 -0.95189491E+01
