 written on 25Jan2019 at 13:23:39 
          12
         295
    2    1    2    1    1    1    1    2    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    2    1    1    1    1    2    1    2
  -11   -6    0    1    1   -0.000025    0.000000
  -11   -6    0    2    1    0.000000    0.000015
  -11   -6    0    3    1    0.000023   -0.000000
  -11   -6    0    4    1   -0.000072   -0.000000
  -11   -6    0    5    1    0.000000    0.000001
  -11   -6    0    6    1    0.000001   -0.000000
  -11   -6    0    7    1   -0.000000    0.000007
  -11   -6    0    8    1   -0.000028    0.000000
  -11   -6    0    9    1   -0.000000    0.000038
  -11   -6    0   10    1   -0.000000   -0.000000
  -11   -6    0   11    1    0.000030   -0.000000
  -11   -6    0   12    1    0.000000    0.000031
  -11   -6    0    1    2    0.000000    0.000044
  -11   -6    0    2    2    0.000005    0.000000
  -11   -6    0    3    2   -0.000000   -0.000029
  -11   -6    0    4    2    0.000000   -0.000001
  -11   -6    0    5    2    0.000023   -0.000000
  -11   -6    0    6    2    0.000000   -0.000047
  -11   -6    0    7    2   -0.000021   -0.000000
  -11   -6    0    8    2    0.000000   -0.000005
  -11   -6    0    9    2    0.000038    0.000000
  -11   -6    0   10    2   -0.000030   -0.000000
  -11   -6    0   11    2   -0.000000   -0.000000
  -11   -6    0   12    2    0.000000   -0.000000
  -11   -6    0    1    3   -0.000013   -0.000000
  -11   -6    0    2    3    0.000000   -0.000013
  -11   -6    0    3    3    0.000044    0.000000
  -11   -6    0    4    3    0.000001    0.000000
