 written on 23Mar2019 at 14:24:12 
           2
         225
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
   -9   -5    0    1    1   -0.000041   -0.000000
   -9   -5    0    2    1   -0.000182    0.000000
   -9   -5    0    1    2   -0.000123   -0.000000
   -9   -5    0    2    2   -0.000042    0.000000
   -9   -4    0    1    1   -0.000041    0.000000
   -9   -4    0    2    1   -0.000182    0.000000
   -9   -4    0    1    2   -0.000123    0.000000
   -9   -4    0    2    2   -0.000041   -0.000000
   -8   -6    0    1    1    0.000068   -0.000000
   -8   -6    0    2    1   -0.000141   -0.000000
   -8   -6    0    1    2   -0.000040   -0.000000
   -8   -6    0    2    2    0.000068    0.000000
   -8   -5    0    1    1    0.000065   -0.000000
   -8   -5    0    2    1    0.000119    0.000000
   -8   -5    0    1    2    0.000208    0.000000
   -8   -5    0    2    2    0.000065    0.000000
   -8   -4    0    1    1    0.000026   -0.000000
   -8   -4    0    2    1    0.000122   -0.000000
   -8   -4    0    1    2    0.000397    0.000000
   -8   -4    0    2    2    0.000026    0.000000
   -8   -3    0    1    1    0.000065   -0.000000
   -8   -3    0    2    1    0.000119   -0.000000
   -8   -3    0    1    2    0.000208   -0.000000
   -8   -3    0    2    2    0.000065    0.000000
   -8   -2    0    1    1    0.000068    0.000000
   -8   -2    0    2    1   -0.000141    0.000000
   -8   -2    0    1    2   -0.000040    0.000000
   -8   -2    0    2    2    0.000068   -0.000000
   -7   -8    0    1    1   -0.000027    0.000000
   -7   -8    0    2    1    0.000093    0.000000
   -7   -8    0    1    2   -0.000003   -0.000000
   -7   -8    0    2    2   -0.000028   -0.000000
   -7   -7    0    1    1    0.000049   -0.000000
   -7   -7    0    2    1   -0.000181   -0.000000
   -7   -7    0    1    2   -0.000080   -0.000000
   -7   -7    0    2    2    0.000049    0.000000
   -7   -6    0    1    1   -0.000075   -0.000000
   -7   -6    0    2    1   -0.000003    0.000000
   -7   -6    0    1    2   -0.000008    0.000000
   -7   -6    0    2    2   -0.000075    0.000000
   -7   -5    0    1    1   -0.000027   -0.000000
   -7   -5    0    2    1   -0.000110   -0.000000
   -7   -5    0    1    2   -0.000351    0.000000
   -7   -5    0    2    2   -0.000027    0.000000
   -7   -4    0    1    1   -0.000245    0.000000
   -7   -4    0    2    1   -0.000123    0.000000
   -7   -4    0    1    2   -0.000524   -0.000000
   -7   -4    0    2    2   -0.000245   -0.000000
   -7   -3    0    1    1   -0.000245   -0.000000
   -7   -3    0    2    1   -0.000123    0.000000
   -7   -3    0    1    2   -0.000524   -0.000000
   -7   -3    0    2    2   -0.000245    0.000000
   -7   -2    0    1    1   -0.000027   -0.000000
   -7   -2    0    2    1   -0.000110   -0.000000
   -7   -2    0    1    2   -0.000351    0.000000
   -7   -2    0    2    2   -0.000027    0.000000
   -7   -1    0    1    1   -0.000075   -0.000000
   -7   -1    0    2    1   -0.000003    0.000000
   -7   -1    0    1    2   -0.000008   -0.000000
